content_id,content_type,title,series_id,season_number,episode_number,genre,maturity_rating,duration_minutes,release_year,is_original,created_at
episode_4773,episode,Visionary explicit structure – S3E2,series_174,3.0,2.0,Comedy,PG-13,64,2012,True,2026-02-23 10:08:47.820424
episode_4774,episode,Configurable heuristic open architecture – S3E3,series_174,3.0,3.0,Comedy,PG-13,55,2012,False,2026-02-23 10:08:47.820428
episode_4775,episode,Fully-configurable stable project – S3E4,series_174,3.0,4.0,Comedy,PG-13,50,2012,True,2026-02-23 10:08:47.820431
episode_4776,episode,User-centric demand-driven solution – S3E5,series_174,3.0,5.0,Comedy,PG-13,18,2012,True,2026-02-23 10:08:47.820435
episode_4777,episode,Compatible asynchronous methodology – S3E6,series_174,3.0,6.0,Comedy,PG-13,41,2012,True,2026-02-23 10:08:47.820439
episode_4778,episode,Centralized didactic access – S3E7,series_174,3.0,7.0,Comedy,PG-13,47,2012,True,2026-02-23 10:08:47.820443
episode_4779,episode,Synchronized didactic Local Area Network – S3E8,series_174,3.0,8.0,Comedy,PG-13,46,2012,True,2026-02-23 10:08:47.820447
episode_4780,episode,Networked content-based matrix – S4E1,series_174,4.0,1.0,Comedy,PG-13,24,2012,True,2026-02-23 10:08:47.820451
episode_4781,episode,Customer-focused global database – S4E2,series_174,4.0,2.0,Comedy,PG-13,49,2012,True,2026-02-23 10:08:47.820455
episode_4782,episode,Reverse-engineered well-modulated moderator – S4E3,series_174,4.0,3.0,Comedy,PG-13,54,2012,True,2026-02-23 10:08:47.820459
episode_4783,episode,Profound foreground task-force – S4E4,series_174,4.0,4.0,Comedy,PG-13,51,2012,True,2026-02-23 10:08:47.820462
episode_4784,episode,Integrated tertiary knowledgebase – S4E5,series_174,4.0,5.0,Comedy,PG-13,45,2012,True,2026-02-23 10:08:47.820466
episode_4785,episode,Streamlined coherent middleware – S4E6,series_174,4.0,6.0,Comedy,PG-13,42,2012,True,2026-02-23 10:08:47.820470
episode_4786,episode,Customer-focused clear-thinking definition – S4E7,series_174,4.0,7.0,Comedy,PG-13,29,2012,False,2026-02-23 10:08:47.820474
episode_4787,episode,Multi-lateral human-resource knowledge user – S4E8,series_174,4.0,8.0,Comedy,PG-13,20,2012,False,2026-02-23 10:08:47.820479
episode_4788,episode,Secured multimedia customer loyalty – S5E1,series_174,5.0,1.0,Comedy,PG-13,45,2012,True,2026-02-23 10:08:47.820483
episode_4789,episode,Vision-oriented impactful core – S5E2,series_174,5.0,2.0,Comedy,PG-13,54,2012,False,2026-02-23 10:08:47.820487
episode_4790,episode,Cloned even-keeled interface – S5E3,series_174,5.0,3.0,Comedy,PG-13,38,2012,True,2026-02-23 10:08:47.820491
episode_4791,episode,Down-sized systemic function – S5E4,series_174,5.0,4.0,Comedy,PG-13,36,2012,True,2026-02-23 10:08:47.820494
episode_4792,episode,Re-engineered secondary benchmark – S5E5,series_174,5.0,5.0,Comedy,PG-13,36,2012,True,2026-02-23 10:08:47.820498
episode_4793,episode,Digitized maximized benchmark – S5E6,series_174,5.0,6.0,Comedy,PG-13,46,2012,True,2026-02-23 10:08:47.820503
episode_4794,episode,User-friendly bifurcated encoding – S5E7,series_174,5.0,7.0,Comedy,PG-13,28,2012,True,2026-02-23 10:08:47.820507
episode_4795,episode,Ameliorated logistical contingency – S6E1,series_174,6.0,1.0,Comedy,PG-13,56,2012,False,2026-02-23 10:08:47.820511
episode_4796,episode,Future-proofed 4thgeneration leverage – S6E2,series_174,6.0,2.0,Comedy,PG-13,32,2012,True,2026-02-23 10:08:47.820515
episode_4797,episode,Switchable multi-tasking knowledge user – S6E3,series_174,6.0,3.0,Comedy,PG-13,27,2012,True,2026-02-23 10:08:47.820518
episode_4798,episode,Multi-channeled empowering capability – S6E4,series_174,6.0,4.0,Comedy,PG-13,53,2012,False,2026-02-23 10:08:47.820522
episode_4799,episode,Reactive attitude-oriented help-desk – S6E5,series_174,6.0,5.0,Comedy,PG-13,28,2012,True,2026-02-23 10:08:47.820526
episode_4800,episode,Optional didactic collaboration – S6E6,series_174,6.0,6.0,Comedy,PG-13,20,2012,False,2026-02-23 10:08:47.820529
episode_4801,episode,Object-based motivating Internet solution – S6E7,series_174,6.0,7.0,Comedy,PG-13,52,2012,True,2026-02-23 10:08:47.820533
episode_4802,episode,Profound full-range application – S6E8,series_174,6.0,8.0,Comedy,PG-13,30,2012,True,2026-02-23 10:08:47.820537
episode_4803,episode,Organic encompassing hub – S1E1,series_175,1.0,1.0,Documentary,G,64,2001,True,2026-02-23 10:08:47.820544
episode_4804,episode,Cross-platform actuating projection – S1E2,series_175,1.0,2.0,Documentary,G,26,2001,False,2026-02-23 10:08:47.820547
episode_4805,episode,Multi-tiered upward-trending interface – S1E3,series_175,1.0,3.0,Documentary,G,36,2001,False,2026-02-23 10:08:47.820551
episode_4806,episode,Ergonomic explicit core – S1E4,series_175,1.0,4.0,Documentary,G,63,2001,False,2026-02-23 10:08:47.820555
episode_4807,episode,Open-architected context-sensitive policy – S1E5,series_175,1.0,5.0,Documentary,G,25,2001,True,2026-02-23 10:08:47.820559
episode_4808,episode,Grass-roots multi-tasking portal – S1E6,series_175,1.0,6.0,Documentary,G,45,2001,True,2026-02-23 10:08:47.820562
episode_4809,episode,Proactive multi-state Internet solution – S1E7,series_175,1.0,7.0,Documentary,G,23,2001,False,2026-02-23 10:08:47.820566
episode_4810,episode,Customer-focused systemic application – S1E8,series_175,1.0,8.0,Documentary,G,35,2001,False,2026-02-23 10:08:47.820570
episode_4811,episode,Stand-alone dynamic budgetary management – S1E9,series_175,1.0,9.0,Documentary,G,25,2001,False,2026-02-23 10:08:47.820573
episode_4812,episode,Face-to-face bifurcated application – S1E10,series_175,1.0,10.0,Documentary,G,23,2001,False,2026-02-23 10:08:47.820577
episode_4813,episode,Automated object-oriented flexibility – S2E1,series_175,2.0,1.0,Documentary,G,64,2001,True,2026-02-23 10:08:47.820581
episode_4814,episode,Front-line asymmetric monitoring – S2E2,series_175,2.0,2.0,Documentary,G,28,2001,True,2026-02-23 10:08:47.820585
episode_4815,episode,Cross-platform even-keeled definition – S2E3,series_175,2.0,3.0,Documentary,G,35,2001,True,2026-02-23 10:08:47.820589
episode_4816,episode,Secured tangible structure – S2E4,series_175,2.0,4.0,Documentary,G,65,2001,True,2026-02-23 10:08:47.820592
episode_4817,episode,Open-architected hybrid infrastructure – S2E5,series_175,2.0,5.0,Documentary,G,22,2001,False,2026-02-23 10:08:47.820596
episode_4818,episode,Cross-platform directional superstructure – S2E6,series_175,2.0,6.0,Documentary,G,38,2001,False,2026-02-23 10:08:47.820601
episode_4819,episode,Team-oriented encompassing methodology – S2E7,series_175,2.0,7.0,Documentary,G,20,2001,True,2026-02-23 10:08:47.820605
episode_4820,episode,Expanded composite toolset – S3E1,series_175,3.0,1.0,Documentary,G,38,2001,True,2026-02-23 10:08:47.820609
episode_4821,episode,Expanded grid-enabled productivity – S3E2,series_175,3.0,2.0,Documentary,G,53,2001,True,2026-02-23 10:08:47.820613
episode_4822,episode,Horizontal tertiary policy – S3E3,series_175,3.0,3.0,Documentary,G,58,2001,True,2026-02-23 10:08:47.820617
episode_4823,episode,Horizontal upward-trending ability – S3E4,series_175,3.0,4.0,Documentary,G,58,2001,True,2026-02-23 10:08:47.820620
episode_4824,episode,Cross-platform contextually-based middleware – S3E5,series_175,3.0,5.0,Documentary,G,33,2001,True,2026-02-23 10:08:47.820624
episode_4825,episode,Total regional matrices – S3E6,series_175,3.0,6.0,Documentary,G,42,2001,False,2026-02-23 10:08:47.820628
episode_4826,episode,User-centric fault-tolerant solution – S3E7,series_175,3.0,7.0,Documentary,G,32,2001,True,2026-02-23 10:08:47.820631
episode_4827,episode,Front-line composite functionalities – S3E8,series_175,3.0,8.0,Documentary,G,34,2001,True,2026-02-23 10:08:47.820635
episode_4828,episode,Synergized asymmetric concept – S3E9,series_175,3.0,9.0,Documentary,G,49,2001,False,2026-02-23 10:08:47.820639
episode_4829,episode,Enterprise-wide full-range knowledgebase – S3E10,series_175,3.0,10.0,Documentary,G,64,2001,True,2026-02-23 10:08:47.820642
episode_4830,episode,Digitized 24/7 secured line – S3E11,series_175,3.0,11.0,Documentary,G,26,2001,True,2026-02-23 10:08:47.820646
episode_4831,episode,Phased interactive groupware – S3E12,series_175,3.0,12.0,Documentary,G,23,2001,False,2026-02-23 10:08:47.820650
episode_4832,episode,Ameliorated context-sensitive firmware – S1E1,series_176,1.0,1.0,Documentary,TV-14,49,1995,True,2026-02-23 10:08:47.820657
episode_4833,episode,Compatible composite service-desk – S1E2,series_176,1.0,2.0,Documentary,TV-14,31,1995,False,2026-02-23 10:08:47.820661
episode_4834,episode,Virtual 24/7 policy – S1E3,series_176,1.0,3.0,Documentary,TV-14,20,1995,True,2026-02-23 10:08:47.820664
episode_4835,episode,Multi-channeled methodical paradigm – S1E4,series_176,1.0,4.0,Documentary,TV-14,34,1995,True,2026-02-23 10:08:47.820668
episode_4836,episode,Adaptive mobile encryption – S1E5,series_176,1.0,5.0,Documentary,TV-14,58,1995,True,2026-02-23 10:08:47.820674
episode_4837,episode,Phased bifurcated analyzer – S2E1,series_176,2.0,1.0,Documentary,TV-14,48,1995,True,2026-02-23 10:08:47.820679
episode_4838,episode,Ameliorated non-volatile software – S2E2,series_176,2.0,2.0,Documentary,TV-14,29,1995,False,2026-02-23 10:08:47.820683
episode_4839,episode,Implemented discrete moderator – S2E3,series_176,2.0,3.0,Documentary,TV-14,32,1995,False,2026-02-23 10:08:47.820686
episode_4840,episode,Profit-focused composite system engine – S2E4,series_176,2.0,4.0,Documentary,TV-14,60,1995,True,2026-02-23 10:08:47.820690
episode_4841,episode,Digitized zero-defect attitude – S2E5,series_176,2.0,5.0,Documentary,TV-14,58,1995,True,2026-02-23 10:08:47.820693
episode_4842,episode,Cross-platform exuding website – S2E6,series_176,2.0,6.0,Documentary,TV-14,40,1995,True,2026-02-23 10:08:47.820697
episode_4843,episode,User-centric full-range knowledge user – S2E7,series_176,2.0,7.0,Documentary,TV-14,36,1995,True,2026-02-23 10:08:47.820701
episode_4844,episode,Pre-emptive user-facing hardware – S2E8,series_176,2.0,8.0,Documentary,TV-14,25,1995,False,2026-02-23 10:08:47.820705
episode_4845,episode,Quality-focused eco-centric protocol – S2E9,series_176,2.0,9.0,Documentary,TV-14,36,1995,True,2026-02-23 10:08:47.820708
episode_4846,episode,Pre-emptive eco-centric hierarchy – S3E1,series_176,3.0,1.0,Documentary,TV-14,38,1995,True,2026-02-23 10:08:47.820712
episode_4847,episode,Persevering 24/7 help-desk – S3E2,series_176,3.0,2.0,Documentary,TV-14,45,1995,True,2026-02-23 10:08:47.820716
episode_4848,episode,Innovative tertiary groupware – S3E3,series_176,3.0,3.0,Documentary,TV-14,47,1995,False,2026-02-23 10:08:47.820720
episode_4849,episode,Programmable zero-defect protocol – S3E4,series_176,3.0,4.0,Documentary,TV-14,60,1995,True,2026-02-23 10:08:47.820724
episode_4850,episode,Right-sized mission-critical budgetary management – S3E5,series_176,3.0,5.0,Documentary,TV-14,62,1995,True,2026-02-23 10:08:47.820729
episode_4851,episode,Future-proofed systemic model – S3E6,series_176,3.0,6.0,Documentary,TV-14,26,1995,False,2026-02-23 10:08:47.820733
episode_4852,episode,Upgradable scalable adapter – S3E7,series_176,3.0,7.0,Documentary,TV-14,48,1995,False,2026-02-23 10:08:47.820737
episode_4853,episode,Digitized incremental definition – S3E8,series_176,3.0,8.0,Documentary,TV-14,49,1995,True,2026-02-23 10:08:47.820741
episode_4854,episode,Switchable client-server help-desk – S3E9,series_176,3.0,9.0,Documentary,TV-14,61,1995,True,2026-02-23 10:08:47.820744
episode_4855,episode,Proactive 4thgeneration encryption – S3E10,series_176,3.0,10.0,Documentary,TV-14,36,1995,True,2026-02-23 10:08:47.820748
episode_4856,episode,Re-engineered user-facing standardization – S3E11,series_176,3.0,11.0,Documentary,TV-14,31,1995,False,2026-02-23 10:08:47.820751
episode_4857,episode,Optional high-level database – S4E1,series_176,4.0,1.0,Documentary,TV-14,21,1995,True,2026-02-23 10:08:47.820755
episode_4858,episode,User-friendly background core – S4E2,series_176,4.0,2.0,Documentary,TV-14,38,1995,True,2026-02-23 10:08:47.820758
episode_4859,episode,Multi-tiered scalable benchmark – S4E3,series_176,4.0,3.0,Documentary,TV-14,38,1995,True,2026-02-23 10:08:47.820762
episode_4860,episode,Grass-roots responsive service-desk – S4E4,series_176,4.0,4.0,Documentary,TV-14,46,1995,True,2026-02-23 10:08:47.820765
episode_4861,episode,Quality-focused local moderator – S4E5,series_176,4.0,5.0,Documentary,TV-14,34,1995,False,2026-02-23 10:08:47.820769
episode_4862,episode,Enhanced empowering service-desk – S4E6,series_176,4.0,6.0,Documentary,TV-14,35,1995,True,2026-02-23 10:08:47.820772
episode_4863,episode,Monitored full-range infrastructure – S4E7,series_176,4.0,7.0,Documentary,TV-14,32,1995,True,2026-02-23 10:08:47.820776
episode_4864,episode,Reverse-engineered intangible focus group – S4E8,series_176,4.0,8.0,Documentary,TV-14,20,1995,True,2026-02-23 10:08:47.820779
episode_4865,episode,Integrated content-based analyzer – S4E9,series_176,4.0,9.0,Documentary,TV-14,44,1995,True,2026-02-23 10:08:47.820782
episode_4866,episode,Reduced multi-state standardization – S4E10,series_176,4.0,10.0,Documentary,TV-14,28,1995,True,2026-02-23 10:08:47.820786
episode_4867,episode,Mandatory reciprocal capability – S1E1,series_177,1.0,1.0,Documentary,PG,26,2025,True,2026-02-23 10:08:47.820792
episode_4868,episode,Optional logistical open system – S1E2,series_177,1.0,2.0,Documentary,PG,19,2025,False,2026-02-23 10:08:47.820797
episode_4869,episode,Monitored executive budgetary management – S1E3,series_177,1.0,3.0,Documentary,PG,19,2025,False,2026-02-23 10:08:47.820800
episode_4870,episode,Advanced modular software – S1E4,series_177,1.0,4.0,Documentary,PG,23,2025,False,2026-02-23 10:08:47.820804
episode_4871,episode,Digitized maximized software – S1E5,series_177,1.0,5.0,Documentary,PG,39,2025,False,2026-02-23 10:08:47.820808
episode_4872,episode,Distributed multi-state frame – S1E6,series_177,1.0,6.0,Documentary,PG,53,2025,True,2026-02-23 10:08:47.820812
episode_4873,episode,Secured next generation secured line – S1E7,series_177,1.0,7.0,Documentary,PG,21,2025,True,2026-02-23 10:08:47.820815
episode_4874,episode,Diverse exuding matrix – S1E8,series_177,1.0,8.0,Documentary,PG,41,2025,True,2026-02-23 10:08:47.820819
episode_4875,episode,Horizontal asymmetric website – S1E9,series_177,1.0,9.0,Documentary,PG,28,2025,False,2026-02-23 10:08:47.820823
episode_4876,episode,Implemented 24/7 knowledgebase – S2E1,series_177,2.0,1.0,Documentary,PG,63,2025,True,2026-02-23 10:08:47.820827
episode_4877,episode,Balanced didactic forecast – S2E2,series_177,2.0,2.0,Documentary,PG,28,2025,False,2026-02-23 10:08:47.820831
episode_4878,episode,Reverse-engineered bottom-line application – S2E3,series_177,2.0,3.0,Documentary,PG,39,2025,True,2026-02-23 10:08:47.820835
episode_4879,episode,Pre-emptive fault-tolerant ability – S2E4,series_177,2.0,4.0,Documentary,PG,53,2025,False,2026-02-23 10:08:47.820839
episode_4880,episode,Optional heuristic protocol – S2E5,series_177,2.0,5.0,Documentary,PG,18,2025,True,2026-02-23 10:08:47.820843
episode_4881,episode,Adaptive actuating extranet – S2E6,series_177,2.0,6.0,Documentary,PG,19,2025,False,2026-02-23 10:08:47.820846
episode_4882,episode,Devolved grid-enabled forecast – S2E7,series_177,2.0,7.0,Documentary,PG,51,2025,True,2026-02-23 10:08:47.820850
episode_4883,episode,Profit-focused static throughput – S2E8,series_177,2.0,8.0,Documentary,PG,43,2025,False,2026-02-23 10:08:47.820854
episode_4884,episode,Realigned coherent array – S2E9,series_177,2.0,9.0,Documentary,PG,20,2025,True,2026-02-23 10:08:47.820858
episode_4885,episode,Universal encompassing circuit – S2E10,series_177,2.0,10.0,Documentary,PG,37,2025,True,2026-02-23 10:08:47.820861
episode_4886,episode,Upgradable dedicated Internet solution – S3E1,series_177,3.0,1.0,Documentary,PG,20,2025,True,2026-02-23 10:08:47.820866
episode_4887,episode,Reduced attitude-oriented frame – S3E2,series_177,3.0,2.0,Documentary,PG,25,2025,False,2026-02-23 10:08:47.820870
episode_4888,episode,Face-to-face 5thgeneration leverage – S3E3,series_177,3.0,3.0,Documentary,PG,42,2025,True,2026-02-23 10:08:47.820873
episode_4889,episode,Multi-channeled dynamic workforce – S3E4,series_177,3.0,4.0,Documentary,PG,26,2025,False,2026-02-23 10:08:47.820877
episode_4890,episode,Synergistic scalable info-mediaries – S3E5,series_177,3.0,5.0,Documentary,PG,35,2025,False,2026-02-23 10:08:47.820881
episode_4891,episode,Optimized impactful attitude – S3E6,series_177,3.0,6.0,Documentary,PG,22,2025,True,2026-02-23 10:08:47.820884
episode_4892,episode,Fundamental exuding policy – S3E7,series_177,3.0,7.0,Documentary,PG,64,2025,False,2026-02-23 10:08:47.820888
episode_4893,episode,Integrated context-sensitive open system – S4E1,series_177,4.0,1.0,Documentary,PG,19,2025,True,2026-02-23 10:08:47.820893
episode_4894,episode,Optional systematic Graphic Interface – S4E2,series_177,4.0,2.0,Documentary,PG,52,2025,True,2026-02-23 10:08:47.820897
episode_4895,episode,Reduced client-driven software – S4E3,series_177,4.0,3.0,Documentary,PG,27,2025,True,2026-02-23 10:08:47.820901
episode_4896,episode,Visionary dedicated extranet – S4E4,series_177,4.0,4.0,Documentary,PG,55,2025,False,2026-02-23 10:08:47.820905
episode_4897,episode,Devolved intangible neural-net – S4E5,series_177,4.0,5.0,Documentary,PG,30,2025,False,2026-02-23 10:08:47.820908
episode_4898,episode,Exclusive exuding function – S4E6,series_177,4.0,6.0,Documentary,PG,37,2025,False,2026-02-23 10:08:47.820912
episode_4899,episode,Configurable exuding open system – S4E7,series_177,4.0,7.0,Documentary,PG,45,2025,True,2026-02-23 10:08:47.820916
episode_4900,episode,Self-enabling maximized moratorium – S4E8,series_177,4.0,8.0,Documentary,PG,19,2025,True,2026-02-23 10:08:47.820920
episode_4901,episode,Enterprise-wide homogeneous toolset – S4E9,series_177,4.0,9.0,Documentary,PG,47,2025,True,2026-02-23 10:08:47.820923
episode_4902,episode,Optional bandwidth-monitored challenge – S4E10,series_177,4.0,10.0,Documentary,PG,34,2025,False,2026-02-23 10:08:47.820927
episode_4903,episode,Progressive leadingedge solution – S5E1,series_177,5.0,1.0,Documentary,PG,42,2025,True,2026-02-23 10:08:47.820931
episode_4904,episode,Intuitive motivating software – S5E2,series_177,5.0,2.0,Documentary,PG,23,2025,True,2026-02-23 10:08:47.820935
episode_4905,episode,Universal heuristic Local Area Network – S5E3,series_177,5.0,3.0,Documentary,PG,44,2025,True,2026-02-23 10:08:47.820939
episode_4906,episode,Multi-channeled interactive Local Area Network – S5E4,series_177,5.0,4.0,Documentary,PG,48,2025,True,2026-02-23 10:08:47.820943
episode_4907,episode,Operative incremental Local Area Network – S5E5,series_177,5.0,5.0,Documentary,PG,62,2025,True,2026-02-23 10:08:47.820946
episode_4908,episode,Assimilated next generation algorithm – S5E6,series_177,5.0,6.0,Documentary,PG,33,2025,True,2026-02-23 10:08:47.820951
episode_4909,episode,Visionary intangible array – S5E7,series_177,5.0,7.0,Documentary,PG,49,2025,False,2026-02-23 10:08:47.820956
episode_4910,episode,Versatile client-driven pricing structure – S5E8,series_177,5.0,8.0,Documentary,PG,41,2025,False,2026-02-23 10:08:47.820960
episode_4911,episode,Innovative zero tolerance encryption – S5E9,series_177,5.0,9.0,Documentary,PG,63,2025,True,2026-02-23 10:08:47.820964
episode_4912,episode,Reduced multimedia hub – S5E10,series_177,5.0,10.0,Documentary,PG,32,2025,True,2026-02-23 10:08:47.820968
episode_4913,episode,De-engineered regional moratorium – S5E11,series_177,5.0,11.0,Documentary,PG,19,2025,True,2026-02-23 10:08:47.820972
episode_4914,episode,Re-contextualized explicit application – S1E1,series_178,1.0,1.0,Drama,PG-13,39,2013,True,2026-02-23 10:08:47.820978
episode_4915,episode,Versatile hybrid capacity – S1E2,series_178,1.0,2.0,Drama,PG-13,58,2013,False,2026-02-23 10:08:47.820982
episode_4916,episode,Open-architected static ability – S1E3,series_178,1.0,3.0,Drama,PG-13,24,2013,True,2026-02-23 10:08:47.820986
episode_4917,episode,Persistent well-modulated model – S1E4,series_178,1.0,4.0,Drama,PG-13,31,2013,False,2026-02-23 10:08:47.820990
episode_4918,episode,Persevering actuating artificial intelligence – S1E5,series_178,1.0,5.0,Drama,PG-13,49,2013,True,2026-02-23 10:08:47.820995
episode_4919,episode,Centralized encompassing projection – S1E6,series_178,1.0,6.0,Drama,PG-13,23,2013,True,2026-02-23 10:08:47.820998
episode_4920,episode,Customer-focused full-range policy – S1E7,series_178,1.0,7.0,Drama,PG-13,57,2013,False,2026-02-23 10:08:47.821002
episode_4921,episode,Cross-platform explicit open system – S1E8,series_178,1.0,8.0,Drama,PG-13,51,2013,False,2026-02-23 10:08:47.821006
episode_4922,episode,Polarized system-worthy groupware – S1E1,series_179,1.0,1.0,Kids,PG,44,2019,True,2026-02-23 10:08:47.821013
episode_4923,episode,Centralized bottom-line support – S1E2,series_179,1.0,2.0,Kids,PG,39,2019,False,2026-02-23 10:08:47.821017
episode_4924,episode,Reduced systematic migration – S1E3,series_179,1.0,3.0,Kids,PG,20,2019,True,2026-02-23 10:08:47.821021
episode_4925,episode,User-centric transitional application – S1E4,series_179,1.0,4.0,Kids,PG,54,2019,True,2026-02-23 10:08:47.821024
episode_4926,episode,Total demand-driven model – S1E5,series_179,1.0,5.0,Kids,PG,18,2019,True,2026-02-23 10:08:47.821028
episode_4927,episode,Digitized next generation support – S1E6,series_179,1.0,6.0,Kids,PG,31,2019,False,2026-02-23 10:08:47.821032
episode_4928,episode,Proactive client-driven definition – S1E7,series_179,1.0,7.0,Kids,PG,49,2019,True,2026-02-23 10:08:47.821036
episode_4929,episode,Synergistic scalable collaboration – S1E8,series_179,1.0,8.0,Kids,PG,38,2019,False,2026-02-23 10:08:47.821040
episode_4930,episode,Innovative responsive function – S2E1,series_179,2.0,1.0,Kids,PG,38,2019,True,2026-02-23 10:08:47.821045
episode_4931,episode,Up-sized 24hour workforce – S2E2,series_179,2.0,2.0,Kids,PG,48,2019,True,2026-02-23 10:08:47.821049
episode_4932,episode,Pre-emptive regional solution – S2E3,series_179,2.0,3.0,Kids,PG,65,2019,False,2026-02-23 10:08:47.821052
episode_4933,episode,Exclusive bifurcated architecture – S2E4,series_179,2.0,4.0,Kids,PG,23,2019,False,2026-02-23 10:08:47.821056
episode_4934,episode,Adaptive coherent portal – S2E5,series_179,2.0,5.0,Kids,PG,45,2019,True,2026-02-23 10:08:47.821060
episode_4935,episode,Decentralized multi-state attitude – S2E6,series_179,2.0,6.0,Kids,PG,42,2019,True,2026-02-23 10:08:47.821063
episode_4936,episode,Fully-configurable demand-driven benchmark – S2E7,series_179,2.0,7.0,Kids,PG,18,2019,True,2026-02-23 10:08:47.821067
episode_4937,episode,Phased 4thgeneration middleware – S3E1,series_179,3.0,1.0,Kids,PG,28,2019,True,2026-02-23 10:08:47.821072
episode_4938,episode,Organic hybrid approach – S3E2,series_179,3.0,2.0,Kids,PG,25,2019,True,2026-02-23 10:08:47.821077
episode_4939,episode,Decentralized exuding initiative – S3E3,series_179,3.0,3.0,Kids,PG,45,2019,True,2026-02-23 10:08:47.821081
episode_4940,episode,Polarized contextually-based encoding – S3E4,series_179,3.0,4.0,Kids,PG,58,2019,False,2026-02-23 10:08:47.821085
episode_4941,episode,Quality-focused empowering pricing structure – S3E5,series_179,3.0,5.0,Kids,PG,49,2019,True,2026-02-23 10:08:47.821089
episode_4942,episode,Synergized leadingedge protocol – S4E1,series_179,4.0,1.0,Kids,PG,44,2019,True,2026-02-23 10:08:47.821093
episode_4943,episode,Seamless bottom-line Internet solution – S4E2,series_179,4.0,2.0,Kids,PG,36,2019,True,2026-02-23 10:08:47.821098
episode_4944,episode,Digitized scalable adapter – S4E3,series_179,4.0,3.0,Kids,PG,36,2019,False,2026-02-23 10:08:47.821102
episode_4945,episode,Enterprise-wide client-server synergy – S4E4,series_179,4.0,4.0,Kids,PG,61,2019,True,2026-02-23 10:08:47.821106
episode_4946,episode,Switchable disintermediate concept – S4E5,series_179,4.0,5.0,Kids,PG,38,2019,True,2026-02-23 10:08:47.821109
episode_4947,episode,Profound user-facing standardization – S4E6,series_179,4.0,6.0,Kids,PG,41,2019,True,2026-02-23 10:08:47.821113
episode_4948,episode,Quality-focused dedicated leverage – S4E7,series_179,4.0,7.0,Kids,PG,28,2019,True,2026-02-23 10:08:47.821117
episode_4949,episode,Polarized explicit frame – S4E8,series_179,4.0,8.0,Kids,PG,51,2019,True,2026-02-23 10:08:47.821120
episode_4950,episode,Synchronized bandwidth-monitored parallelism – S4E9,series_179,4.0,9.0,Kids,PG,57,2019,False,2026-02-23 10:08:47.821124
episode_4951,episode,Proactive holistic secured line – S4E10,series_179,4.0,10.0,Kids,PG,41,2019,True,2026-02-23 10:08:47.821128
episode_4952,episode,Grass-roots hybrid info-mediaries – S4E11,series_179,4.0,11.0,Kids,PG,34,2019,True,2026-02-23 10:08:47.821131
episode_4953,episode,Total bi-directional Local Area Network – S4E12,series_179,4.0,12.0,Kids,PG,31,2019,False,2026-02-23 10:08:47.821135
episode_4954,episode,Operative interactive circuit – S1E1,series_180,1.0,1.0,Thriller,TV-14,51,2022,False,2026-02-23 10:08:47.821142
episode_4955,episode,Assimilated executive knowledgebase – S1E2,series_180,1.0,2.0,Thriller,TV-14,48,2022,True,2026-02-23 10:08:47.821146
episode_4956,episode,Decentralized non-volatile info-mediaries – S1E3,series_180,1.0,3.0,Thriller,TV-14,44,2022,True,2026-02-23 10:08:47.821149
episode_4957,episode,Advanced optimal framework – S1E4,series_180,1.0,4.0,Thriller,TV-14,48,2022,True,2026-02-23 10:08:47.821153
episode_4958,episode,Automated secondary projection – S1E5,series_180,1.0,5.0,Thriller,TV-14,18,2022,True,2026-02-23 10:08:47.821157
episode_4959,episode,Switchable regional intranet – S1E6,series_180,1.0,6.0,Thriller,TV-14,30,2022,True,2026-02-23 10:08:47.821160
episode_4960,episode,Balanced heuristic challenge – S2E1,series_180,2.0,1.0,Thriller,TV-14,52,2022,True,2026-02-23 10:08:47.821165
episode_4961,episode,Persistent uniform knowledgebase – S2E2,series_180,2.0,2.0,Thriller,TV-14,24,2022,True,2026-02-23 10:08:47.821169
episode_4962,episode,Grass-roots 24/7 complexity – S2E3,series_180,2.0,3.0,Thriller,TV-14,47,2022,True,2026-02-23 10:08:47.821172
episode_4963,episode,Multi-channeled motivating middleware – S2E4,series_180,2.0,4.0,Thriller,TV-14,22,2022,True,2026-02-23 10:08:47.821176
episode_4964,episode,Expanded grid-enabled strategy – S2E5,series_180,2.0,5.0,Thriller,TV-14,53,2022,False,2026-02-23 10:08:47.821180
episode_4965,episode,Progressive human-resource migration – S1E1,series_181,1.0,1.0,Drama,G,45,2001,True,2026-02-23 10:08:47.821188
episode_4966,episode,Cloned context-sensitive projection – S1E2,series_181,1.0,2.0,Drama,G,37,2001,True,2026-02-23 10:08:47.821193
episode_4967,episode,Distributed heuristic projection – S1E3,series_181,1.0,3.0,Drama,G,43,2001,False,2026-02-23 10:08:47.821197
episode_4968,episode,Up-sized non-volatile Graphical User Interface – S1E4,series_181,1.0,4.0,Drama,G,53,2001,True,2026-02-23 10:08:47.821203
episode_4969,episode,Persevering transitional toolset – S1E5,series_181,1.0,5.0,Drama,G,60,2001,True,2026-02-23 10:08:47.821207
episode_4970,episode,Devolved even-keeled toolset – S1E6,series_181,1.0,6.0,Drama,G,55,2001,True,2026-02-23 10:08:47.821211
episode_4971,episode,Virtual stable framework – S1E7,series_181,1.0,7.0,Drama,G,64,2001,True,2026-02-23 10:08:47.821214
