user_id,signup_date,first_seen_date,last_seen_date,user_segment,age_bucket,primary_device_type,primary_os,country,region,city,is_kids_profile,updated_at
user_8579,2025-09-28,2025-09-28,2025-11-26,ad_supported,25-34,tablet,Android,CA,ON,Toronto,False,2025-11-26
user_8580,2025-08-11,2025-08-11,2026-01-09,ad_supported,18-24,desktop,Linux,CA,BC,Vancouver,False,2026-01-09
user_8581,2025-10-01,2025-10-01,2026-03-18,premium,18-24,desktop,Windows,UK,ENG,London,False,2026-03-18
user_8582,2025-03-10,2025-03-10,2025-03-20,ad_supported,45-54,tablet,iOS,US,CA,Los Angeles,False,2025-03-20
user_8583,2025-08-10,2025-08-10,2025-12-13,premium,35-44,tablet,Android,US,CA,San Francisco,False,2025-12-13
user_8584,2025-03-11,2025-03-11,2025-04-20,premium,25-34,tablet,iOS,US,CA,San Francisco,False,2025-04-20
user_8585,2025-10-09,2025-10-09,2025-11-19,ad_supported,35-44,tv,Android TV,US,CA,San Francisco,False,2025-11-19
user_8586,2025-07-28,2025-07-28,2025-11-11,premium,25-34,mobile,iOS,US,WA,Seattle,False,2025-11-11
user_8587,2025-10-02,2025-10-02,2026-03-08,premium,25-34,tv,tvOS,CA,BC,Vancouver,False,2026-03-08
user_8588,2025-08-29,2025-08-29,2026-02-02,ad_supported,45-54,desktop,Linux,US,CA,Los Angeles,False,2026-02-02
user_8589,2025-08-06,2025-08-06,2025-08-12,ad_supported,35-44,tablet,iOS,UK,ENG,London,False,2025-08-12
user_8590,2025-06-03,2025-06-03,2025-06-22,kids,35-44,desktop,Windows,US,NY,New York,True,2025-06-22
user_8591,2025-03-13,2025-03-13,2025-08-24,premium,35-44,desktop,macOS,US,NY,New York,False,2025-08-24
user_8592,2025-07-14,2025-07-14,2025-12-10,premium,25-34,desktop,Linux,UK,SCT,Edinburgh,False,2025-12-10
user_8593,2025-06-23,2025-06-23,2025-08-27,ad_supported,35-44,desktop,macOS,US,NY,New York,False,2025-08-27
user_8594,2025-07-03,2025-07-03,2025-11-22,premium,18-24,desktop,Windows,CA,BC,Vancouver,False,2025-11-22
user_8595,2025-01-15,2025-01-15,2025-03-24,ad_supported,25-34,desktop,Windows,UK,SCT,Edinburgh,False,2025-03-24
user_8596,2025-10-29,2025-10-29,2026-01-26,premium,25-34,tablet,iOS,US,NY,New York,False,2026-01-26
user_8597,2025-02-08,2025-02-08,2025-04-04,ad_supported,18-24,tablet,iOS,UK,ENG,London,False,2025-04-04
user_8598,2025-05-27,2025-05-27,2025-07-14,ad_supported,25-34,tablet,Android,UK,SCT,Edinburgh,False,2025-07-14
user_8599,2025-07-10,2025-07-10,2025-08-06,ad_supported,25-34,tv,Roku,US,NY,New York,False,2025-08-06
user_8600,2025-10-12,2025-10-12,2026-01-03,premium,35-44,desktop,Windows,CA,BC,Vancouver,False,2026-01-03
user_8601,2025-02-24,2025-02-24,2025-08-18,ad_supported,13-17,tablet,Android,CA,ON,Toronto,False,2025-08-18
user_8602,2025-07-30,2025-07-30,2025-11-10,ad_supported,18-24,tablet,Android,UK,ENG,London,False,2025-11-10
user_8603,2025-06-06,2025-06-06,2025-10-27,ad_supported,13-17,tablet,iOS,UK,SCT,Edinburgh,False,2025-10-27
user_8604,2025-12-03,2025-12-03,2026-04-01,ad_supported,13-17,desktop,Linux,UK,SCT,Edinburgh,False,2026-04-01
user_8605,2025-05-06,2025-05-06,2025-09-30,premium,45-54,desktop,macOS,US,NY,New York,False,2025-09-30
user_8606,2025-02-17,2025-02-17,2025-04-02,ad_supported,18-24,desktop,macOS,CA,BC,Vancouver,False,2025-04-02
user_8607,2025-03-19,2025-03-19,2025-07-25,ad_supported,35-44,tablet,iOS,UK,SCT,Edinburgh,False,2025-07-25
user_8608,2025-10-04,2025-10-04,2025-11-17,premium,18-24,mobile,iOS,CA,ON,Toronto,False,2025-11-17
user_8609,2025-07-17,2025-07-17,2025-11-09,premium,18-24,tablet,iOS,US,NY,New York,False,2025-11-09
user_8610,2025-04-26,2025-04-26,2025-07-10,ad_supported,18-24,tablet,Android,UK,SCT,Edinburgh,False,2025-07-10
user_8611,2025-10-25,2025-10-25,2025-12-04,ad_supported,45-54,tv,Android TV,UK,SCT,Edinburgh,False,2025-12-04
user_8612,2025-10-03,2025-10-03,2026-02-02,ad_supported,25-34,mobile,iOS,UK,ENG,London,False,2026-02-02
user_8613,2025-11-30,2025-11-30,2026-01-21,ad_supported,35-44,tv,tvOS,CA,BC,Vancouver,False,2026-01-21
user_8614,2025-09-30,2025-09-30,2026-02-18,premium,18-24,desktop,Windows,UK,ENG,London,False,2026-02-18
user_8615,2025-12-19,2025-12-19,2026-01-21,ad_supported,35-44,mobile,Android,US,CA,San Francisco,False,2026-01-21
user_8616,2025-08-30,2025-08-30,2026-02-22,ad_supported,13-17,desktop,macOS,UK,SCT,Edinburgh,False,2026-02-22
user_8617,2025-03-03,2025-03-03,2025-05-31,ad_supported,35-44,mobile,Android,UK,ENG,London,False,2025-05-31
user_8618,2025-09-05,2025-09-05,2025-11-17,kids,35-44,mobile,Android,CA,ON,Toronto,True,2025-11-17
user_8619,2025-11-19,2025-11-19,2026-01-19,premium,18-24,desktop,macOS,US,NY,New York,False,2026-01-19
user_8620,2025-05-24,2025-05-24,2025-06-30,ad_supported,45-54,tv,Android TV,US,NY,New York,False,2025-06-30
user_8621,2025-07-11,2025-07-11,2025-11-16,premium,25-34,mobile,Android,UK,SCT,Edinburgh,False,2025-11-16
user_8622,2025-02-28,2025-02-28,2025-06-12,ad_supported,45-54,tablet,iOS,UK,SCT,Edinburgh,False,2025-06-12
user_8623,2025-09-10,2025-09-10,2025-11-29,premium,25-34,mobile,Android,US,CA,San Francisco,False,2025-11-29
user_8624,2025-06-25,2025-06-25,2025-07-03,ad_supported,18-24,tv,tvOS,UK,SCT,Edinburgh,False,2025-07-03
user_8625,2025-05-25,2025-05-25,2025-09-21,premium,45-54,desktop,macOS,CA,ON,Toronto,False,2025-09-21
user_8626,2025-03-05,2025-03-05,2025-07-24,ad_supported,45-54,mobile,iOS,UK,SCT,Edinburgh,False,2025-07-24
user_8627,2025-07-22,2025-07-22,2025-07-30,ad_supported,35-44,desktop,macOS,CA,BC,Vancouver,False,2025-07-30
user_8628,2025-03-10,2025-03-10,2025-07-13,ad_supported,25-34,desktop,macOS,CA,ON,Toronto,False,2025-07-13
user_8629,2025-04-06,2025-04-06,2025-09-14,ad_supported,13-17,tv,tvOS,UK,SCT,Edinburgh,False,2025-09-14
user_8630,2025-09-14,2025-09-14,2025-11-18,ad_supported,25-34,desktop,Windows,US,WA,Seattle,False,2025-11-18
user_8631,2025-08-23,2025-08-23,2025-10-01,ad_supported,18-24,mobile,Android,CA,ON,Toronto,False,2025-10-01
user_8632,2025-10-21,2025-10-21,2026-01-19,kids,18-24,tv,Roku,UK,ENG,London,True,2026-01-19
user_8633,2025-02-07,2025-02-07,2025-06-13,ad_supported,35-44,tv,Android TV,UK,SCT,Edinburgh,False,2025-06-13
user_8634,2025-05-19,2025-05-19,2025-07-18,ad_supported,35-44,desktop,Linux,UK,ENG,London,False,2025-07-18
user_8635,2025-08-18,2025-08-18,2025-10-08,ad_supported,35-44,tv,tvOS,CA,BC,Vancouver,False,2025-10-08
user_8636,2025-02-01,2025-02-01,2025-06-25,premium,18-24,desktop,Linux,US,CA,Los Angeles,False,2025-06-25
user_8637,2025-10-23,2025-10-23,2026-02-22,premium,25-34,mobile,iOS,UK,ENG,London,False,2026-02-22
user_8638,2025-07-15,2025-07-15,2025-11-11,ad_supported,25-34,mobile,iOS,UK,SCT,Edinburgh,False,2025-11-11
user_8639,2025-09-08,2025-09-08,2025-09-22,ad_supported,55+,desktop,Linux,UK,SCT,Edinburgh,False,2025-09-22
user_8640,2025-06-04,2025-06-04,2025-08-02,premium,45-54,tv,Roku,CA,ON,Toronto,False,2025-08-02
user_8641,2025-07-22,2025-07-22,2026-01-02,premium,25-34,tv,tvOS,UK,ENG,London,False,2026-01-02
user_8642,2025-10-02,2025-10-02,2025-11-10,ad_supported,18-24,mobile,iOS,CA,ON,Toronto,False,2025-11-10
user_8643,2025-02-06,2025-02-06,2025-07-04,ad_supported,45-54,desktop,macOS,UK,ENG,London,False,2025-07-04
user_8644,2025-06-07,2025-06-07,2025-09-22,ad_supported,35-44,mobile,Android,US,NY,New York,False,2025-09-22
user_8645,2025-01-06,2025-01-06,2025-04-23,premium,35-44,desktop,macOS,UK,ENG,London,False,2025-04-23
user_8646,2025-11-07,2025-11-07,2026-02-22,ad_supported,18-24,mobile,Android,CA,BC,Vancouver,False,2026-02-22
user_8647,2025-03-10,2025-03-10,2025-08-22,ad_supported,13-17,desktop,Windows,CA,BC,Vancouver,False,2025-08-22
user_8648,2025-04-05,2025-04-05,2025-07-05,ad_supported,35-44,desktop,macOS,CA,BC,Vancouver,False,2025-07-05
user_8649,2025-12-02,2025-12-02,2026-05-31,premium,25-34,tv,tvOS,CA,BC,Vancouver,False,2026-05-31
user_8650,2025-08-27,2025-08-27,2026-02-13,premium,35-44,desktop,Windows,UK,SCT,Edinburgh,False,2026-02-13
user_8651,2025-12-27,2025-12-27,2026-05-24,premium,25-34,tablet,Android,UK,SCT,Edinburgh,False,2026-05-24
user_8652,2025-03-21,2025-03-21,2025-08-06,premium,35-44,desktop,Linux,UK,SCT,Edinburgh,False,2025-08-06
user_8653,2025-06-10,2025-06-10,2025-07-14,premium,25-34,mobile,Android,UK,ENG,London,False,2025-07-14
user_8654,2025-01-30,2025-01-30,2025-06-15,ad_supported,18-24,tablet,iOS,UK,ENG,London,False,2025-06-15
user_8655,2025-09-01,2025-09-01,2025-09-17,premium,45-54,desktop,Linux,US,WA,Seattle,False,2025-09-17
user_8656,2025-10-17,2025-10-17,2025-12-30,premium,25-34,desktop,Windows,CA,ON,Toronto,False,2025-12-30
user_8657,2025-06-19,2025-06-19,2025-07-04,ad_supported,25-34,desktop,Linux,UK,SCT,Edinburgh,False,2025-07-04
user_8658,2025-08-06,2025-08-06,2025-11-24,ad_supported,35-44,mobile,Android,CA,ON,Toronto,False,2025-11-24
user_8659,2025-01-13,2025-01-13,2025-05-26,ad_supported,13-17,mobile,iOS,CA,ON,Toronto,False,2025-05-26
user_8660,2025-01-24,2025-01-24,2025-07-12,ad_supported,18-24,tablet,Android,UK,ENG,London,False,2025-07-12
user_8661,2025-11-19,2025-11-19,2026-01-25,ad_supported,18-24,tablet,Android,US,CA,Los Angeles,False,2026-01-25
user_8662,2025-12-04,2025-12-04,2025-12-25,premium,35-44,mobile,Android,US,NY,New York,False,2025-12-25
user_8663,2025-01-12,2025-01-12,2025-03-20,ad_supported,13-17,desktop,Linux,US,NY,New York,False,2025-03-20
user_8664,2025-03-24,2025-03-24,2025-07-23,premium,55+,mobile,iOS,CA,ON,Toronto,False,2025-07-23
user_8665,2025-09-19,2025-09-19,2025-11-03,ad_supported,25-34,tv,Android TV,CA,BC,Vancouver,False,2025-11-03
user_8666,2025-04-16,2025-04-16,2025-08-09,kids,35-44,tv,Roku,UK,ENG,London,True,2025-08-09
user_8667,2025-05-22,2025-05-22,2025-11-06,premium,13-17,mobile,Android,US,WA,Seattle,False,2025-11-06
user_8668,2025-01-20,2025-01-20,2025-06-18,ad_supported,13-17,tv,Roku,UK,SCT,Edinburgh,False,2025-06-18
user_8669,2025-07-23,2025-07-23,2025-11-11,premium,45-54,tv,Roku,CA,ON,Toronto,False,2025-11-11
user_8670,2025-06-17,2025-06-17,2025-08-15,ad_supported,13-17,tablet,Android,CA,BC,Vancouver,False,2025-08-15
user_8671,2025-10-09,2025-10-09,2026-02-26,ad_supported,35-44,tv,Roku,CA,BC,Vancouver,False,2026-02-26
user_8672,2025-11-18,2025-11-18,2025-12-08,premium,18-24,tv,Android TV,UK,SCT,Edinburgh,False,2025-12-08
user_8673,2025-10-26,2025-10-26,2025-11-15,ad_supported,25-34,desktop,Windows,UK,SCT,Edinburgh,False,2025-11-15
user_8674,2025-03-01,2025-03-01,2025-03-30,ad_supported,13-17,mobile,iOS,US,WA,Seattle,False,2025-03-30
user_8675,2025-02-28,2025-02-28,2025-07-10,premium,18-24,desktop,Windows,CA,BC,Vancouver,False,2025-07-10
user_8676,2025-03-15,2025-03-15,2025-08-02,ad_supported,55+,tablet,Android,UK,ENG,London,False,2025-08-02
user_8677,2025-11-05,2025-11-05,2026-03-16,ad_supported,18-24,desktop,Linux,US,NY,New York,False,2026-03-16
user_8678,2025-01-04,2025-01-04,2025-04-12,premium,25-34,mobile,iOS,US,NY,New York,False,2025-04-12
user_8679,2025-05-31,2025-05-31,2025-07-02,ad_supported,35-44,tv,Roku,UK,ENG,London,False,2025-07-02
user_8680,2025-05-26,2025-05-26,2025-09-21,kids,35-44,tablet,iOS,CA,ON,Toronto,True,2025-09-21
user_8681,2025-04-01,2025-04-01,2025-06-03,ad_supported,25-34,desktop,macOS,CA,ON,Toronto,False,2025-06-03
user_8682,2025-06-26,2025-06-26,2025-09-18,kids,18-24,desktop,Windows,UK,SCT,Edinburgh,True,2025-09-18
user_8683,2025-05-18,2025-05-18,2025-10-17,ad_supported,35-44,mobile,iOS,US,NY,New York,False,2025-10-17
user_8684,2025-11-28,2025-11-28,2025-12-14,premium,35-44,tv,Android TV,UK,ENG,London,False,2025-12-14
user_8685,2025-12-14,2025-12-14,2026-01-22,ad_supported,18-24,desktop,Windows,UK,ENG,London,False,2026-01-22
user_8686,2025-07-17,2025-07-17,2025-12-30,premium,55+,mobile,Android,CA,BC,Vancouver,False,2025-12-30
user_8687,2025-05-11,2025-05-11,2025-09-27,kids,25-34,tablet,Android,US,NY,New York,True,2025-09-27
user_8688,2025-09-29,2025-09-29,2025-12-11,premium,18-24,tv,Roku,CA,BC,Vancouver,False,2025-12-11
user_8689,2025-09-19,2025-09-19,2025-12-10,premium,45-54,mobile,Android,US,CA,Los Angeles,False,2025-12-10
user_8690,2025-10-24,2025-10-24,2026-01-17,ad_supported,45-54,desktop,Windows,CA,ON,Toronto,False,2026-01-17
user_8691,2025-06-23,2025-06-23,2025-06-27,premium,25-34,tablet,iOS,UK,ENG,London,False,2025-06-27
user_8692,2025-09-18,2025-09-18,2026-01-15,premium,35-44,desktop,Windows,CA,BC,Vancouver,False,2026-01-15
user_8693,2025-03-06,2025-03-06,2025-08-23,ad_supported,25-34,tablet,Android,UK,ENG,London,False,2025-08-23
user_8694,2025-04-01,2025-04-01,2025-08-18,kids,25-34,desktop,Linux,US,NY,New York,True,2025-08-18
user_8695,2025-10-11,2025-10-11,2025-10-31,ad_supported,18-24,tv,Roku,UK,SCT,Edinburgh,False,2025-10-31
user_8696,2025-06-23,2025-06-23,2025-07-14,ad_supported,35-44,mobile,iOS,US,WA,Seattle,False,2025-07-14
user_8697,2025-10-16,2025-10-16,2025-11-26,kids,18-24,tablet,iOS,CA,ON,Toronto,True,2025-11-26
user_8698,2025-04-27,2025-04-27,2025-05-30,ad_supported,45-54,mobile,Android,UK,SCT,Edinburgh,False,2025-05-30
user_8699,2025-09-15,2025-09-15,2026-02-01,premium,55+,tablet,Android,CA,BC,Vancouver,False,2026-02-01
user_8700,2025-12-07,2025-12-07,2026-05-24,premium,25-34,mobile,Android,UK,SCT,Edinburgh,False,2026-05-24
user_8701,2025-04-04,2025-04-04,2025-04-14,ad_supported,55+,tv,Roku,CA,BC,Vancouver,False,2025-04-14
user_8702,2025-05-24,2025-05-24,2025-05-28,ad_supported,45-54,tv,Android TV,CA,BC,Vancouver,False,2025-05-28
user_8703,2025-05-07,2025-05-07,2025-09-30,ad_supported,35-44,desktop,Windows,CA,BC,Vancouver,False,2025-09-30
user_8704,2025-10-20,2025-10-20,2026-04-04,ad_supported,25-34,mobile,Android,CA,ON,Toronto,False,2026-04-04
user_8705,2025-12-21,2025-12-21,2026-06-08,ad_supported,25-34,tablet,iOS,US,WA,Seattle,False,2026-06-08
user_8706,2025-05-11,2025-05-11,2025-07-29,ad_supported,55+,tv,Android TV,US,WA,Seattle,False,2025-07-29
user_8707,2025-10-30,2025-10-30,2026-01-31,premium,35-44,mobile,Android,UK,ENG,London,False,2026-01-31
user_8708,2025-08-28,2025-08-28,2026-01-21,premium,55+,desktop,macOS,CA,BC,Vancouver,False,2026-01-21
user_8709,2025-03-13,2025-03-13,2025-08-08,kids,25-34,tablet,iOS,UK,SCT,Edinburgh,True,2025-08-08
user_8710,2025-01-29,2025-01-29,2025-02-06,ad_supported,45-54,mobile,Android,CA,BC,Vancouver,False,2025-02-06
user_8711,2025-05-02,2025-05-02,2025-06-01,kids,45-54,tv,Android TV,US,NY,New York,True,2025-06-01
user_8712,2025-03-14,2025-03-14,2025-06-10,ad_supported,25-34,tv,Roku,UK,ENG,London,False,2025-06-10
user_8713,2025-12-01,2025-12-01,2026-04-20,premium,18-24,tv,Roku,US,WA,Seattle,False,2026-04-20
user_8714,2025-10-28,2025-10-28,2026-02-21,premium,35-44,desktop,Windows,UK,SCT,Edinburgh,False,2026-02-21
user_8715,2025-02-18,2025-02-18,2025-08-10,premium,25-34,tablet,Android,UK,SCT,Edinburgh,False,2025-08-10
user_8716,2025-11-14,2025-11-14,2025-12-19,ad_supported,25-34,mobile,Android,US,CA,Los Angeles,False,2025-12-19
user_8717,2025-06-07,2025-06-07,2025-10-07,premium,25-34,desktop,macOS,UK,ENG,London,False,2025-10-07
user_8718,2025-11-30,2025-11-30,2026-01-04,ad_supported,35-44,tv,Android TV,CA,BC,Vancouver,False,2026-01-04
user_8719,2025-06-20,2025-06-20,2025-09-18,ad_supported,35-44,mobile,iOS,CA,ON,Toronto,False,2025-09-18
user_8720,2025-03-13,2025-03-13,2025-05-03,premium,13-17,mobile,Android,CA,BC,Vancouver,False,2025-05-03
user_8721,2025-09-28,2025-09-28,2025-10-23,ad_supported,45-54,mobile,Android,UK,SCT,Edinburgh,False,2025-10-23
user_8722,2025-04-02,2025-04-02,2025-07-11,ad_supported,13-17,tablet,iOS,US,CA,San Francisco,False,2025-07-11
user_8723,2025-01-19,2025-01-19,2025-06-08,ad_supported,35-44,tablet,iOS,CA,BC,Vancouver,False,2025-06-08
user_8724,2025-08-02,2025-08-02,2025-11-30,premium,18-24,tablet,Android,US,WA,Seattle,False,2025-11-30
user_8725,2025-11-22,2025-11-22,2026-02-26,ad_supported,18-24,desktop,Linux,UK,ENG,London,False,2026-02-26
user_8726,2025-06-23,2025-06-23,2025-10-26,ad_supported,18-24,tv,Roku,US,CA,Los Angeles,False,2025-10-26
user_8727,2025-04-29,2025-04-29,2025-05-21,premium,13-17,mobile,Android,CA,ON,Toronto,False,2025-05-21
user_8728,2025-10-01,2025-10-01,2026-01-12,ad_supported,35-44,desktop,Windows,UK,SCT,Edinburgh,False,2026-01-12
user_8729,2025-11-14,2025-11-14,2025-12-29,premium,55+,tv,Android TV,US,WA,Seattle,False,2025-12-29
user_8730,2025-09-24,2025-09-24,2025-11-28,premium,25-34,mobile,Android,US,WA,Seattle,False,2025-11-28
user_8731,2025-04-06,2025-04-06,2025-08-20,ad_supported,25-34,mobile,iOS,CA,BC,Vancouver,False,2025-08-20
user_8732,2025-10-20,2025-10-20,2025-12-19,ad_supported,18-24,mobile,Android,CA,ON,Toronto,False,2025-12-19
user_8733,2025-09-11,2025-09-11,2025-11-07,ad_supported,25-34,desktop,Linux,US,WA,Seattle,False,2025-11-07
user_8734,2025-07-20,2025-07-20,2025-10-06,premium,25-34,mobile,iOS,UK,ENG,London,False,2025-10-06
user_8735,2025-07-09,2025-07-09,2025-12-09,premium,18-24,tv,Android TV,CA,ON,Toronto,False,2025-12-09
user_8736,2025-09-16,2025-09-16,2025-12-07,premium,25-34,mobile,Android,UK,ENG,London,False,2025-12-07
user_8737,2025-09-07,2025-09-07,2026-02-28,ad_supported,18-24,tv,Android TV,US,NY,New York,False,2026-02-28
user_8738,2025-02-17,2025-02-17,2025-04-03,ad_supported,45-54,desktop,Linux,UK,SCT,Edinburgh,False,2025-04-03
user_8739,2025-01-08,2025-01-08,2025-06-22,ad_supported,18-24,tv,Roku,CA,ON,Toronto,False,2025-06-22
user_8740,2025-03-28,2025-03-28,2025-09-24,ad_supported,18-24,tv,tvOS,US,WA,Seattle,False,2025-09-24
user_8741,2025-05-24,2025-05-24,2025-10-27,ad_supported,35-44,desktop,Windows,CA,ON,Toronto,False,2025-10-27
user_8742,2025-08-19,2025-08-19,2025-11-28,premium,55+,tv,tvOS,US,WA,Seattle,False,2025-11-28
user_8743,2025-11-28,2025-11-28,2026-02-18,ad_supported,35-44,tablet,Android,CA,BC,Vancouver,False,2026-02-18
user_8744,2025-08-01,2025-08-01,2025-12-25,premium,45-54,mobile,iOS,CA,BC,Vancouver,False,2025-12-25
user_8745,2025-06-24,2025-06-24,2025-09-20,ad_supported,18-24,desktop,macOS,UK,SCT,Edinburgh,False,2025-09-20
user_8746,2025-06-20,2025-06-20,2025-08-02,kids,25-34,mobile,iOS,UK,SCT,Edinburgh,True,2025-08-02
user_8747,2025-07-02,2025-07-02,2025-08-16,premium,18-24,tablet,Android,US,WA,Seattle,False,2025-08-16
user_8748,2025-04-14,2025-04-14,2025-07-25,ad_supported,25-34,tv,tvOS,US,CA,San Francisco,False,2025-07-25
user_8749,2025-12-02,2025-12-02,2026-02-11,premium,13-17,desktop,Windows,UK,SCT,Edinburgh,False,2026-02-11
user_8750,2025-09-24,2025-09-24,2025-10-14,kids,18-24,desktop,Windows,CA,ON,Toronto,True,2025-10-14
user_8751,2025-11-03,2025-11-03,2026-04-25,ad_supported,25-34,desktop,macOS,US,WA,Seattle,False,2026-04-25
user_8752,2025-06-28,2025-06-28,2025-07-16,ad_supported,13-17,tablet,Android,US,WA,Seattle,False,2025-07-16
user_8753,2025-03-05,2025-03-05,2025-05-04,ad_supported,25-34,desktop,Linux,US,CA,San Francisco,False,2025-05-04
user_8754,2025-07-17,2025-07-17,2025-10-12,ad_supported,25-34,mobile,Android,US,NY,New York,False,2025-10-12
user_8755,2025-04-09,2025-04-09,2025-08-19,premium,18-24,tv,tvOS,US,CA,San Francisco,False,2025-08-19
user_8756,2025-04-16,2025-04-16,2025-08-21,ad_supported,35-44,desktop,Linux,CA,ON,Toronto,False,2025-08-21
user_8757,2025-10-12,2025-10-12,2025-12-28,premium,35-44,desktop,Linux,CA,BC,Vancouver,False,2025-12-28
user_8758,2025-06-22,2025-06-22,2025-10-12,ad_supported,55+,tv,tvOS,UK,SCT,Edinburgh,False,2025-10-12
user_8759,2025-01-10,2025-01-10,2025-05-15,ad_supported,25-34,tablet,iOS,CA,ON,Toronto,False,2025-05-15
user_8760,2025-02-15,2025-02-15,2025-05-31,ad_supported,45-54,mobile,iOS,UK,SCT,Edinburgh,False,2025-05-31
user_8761,2025-11-04,2025-11-04,2026-01-02,ad_supported,25-34,tv,tvOS,US,NY,New York,False,2026-01-02
user_8762,2025-07-30,2025-07-30,2026-01-20,kids,25-34,desktop,Linux,UK,SCT,Edinburgh,True,2026-01-20
user_8763,2025-02-19,2025-02-19,2025-04-30,ad_supported,35-44,tv,tvOS,US,CA,San Francisco,False,2025-04-30
user_8764,2025-02-18,2025-02-18,2025-05-07,ad_supported,35-44,mobile,iOS,CA,ON,Toronto,False,2025-05-07
user_8765,2025-05-27,2025-05-27,2025-10-01,kids,18-24,desktop,Linux,CA,ON,Toronto,True,2025-10-01
user_8766,2025-01-21,2025-01-21,2025-04-03,premium,45-54,desktop,Linux,CA,BC,Vancouver,False,2025-04-03
user_8767,2025-02-24,2025-02-24,2025-07-14,premium,25-34,mobile,Android,CA,BC,Vancouver,False,2025-07-14
user_8768,2025-02-15,2025-02-15,2025-03-30,premium,18-24,desktop,Windows,UK,SCT,Edinburgh,False,2025-03-30
user_8769,2025-04-29,2025-04-29,2025-08-20,ad_supported,35-44,tv,tvOS,CA,BC,Vancouver,False,2025-08-20
user_8770,2025-06-26,2025-06-26,2025-07-02,premium,45-54,tv,Android TV,CA,BC,Vancouver,False,2025-07-02
user_8771,2025-04-02,2025-04-02,2025-09-05,ad_supported,25-34,tv,tvOS,US,CA,Los Angeles,False,2025-09-05
user_8772,2025-02-12,2025-02-12,2025-02-28,ad_supported,55+,tablet,Android,UK,SCT,Edinburgh,False,2025-02-28
user_8773,2025-04-11,2025-04-11,2025-05-20,premium,25-34,tablet,iOS,UK,SCT,Edinburgh,False,2025-05-20
user_8774,2025-11-06,2025-11-06,2025-11-14,ad_supported,13-17,tablet,iOS,CA,ON,Toronto,False,2025-11-14
user_8775,2025-10-15,2025-10-15,2025-11-02,ad_supported,25-34,mobile,iOS,US,CA,San Francisco,False,2025-11-02
user_8776,2025-09-26,2025-09-26,2025-12-12,ad_supported,13-17,tv,Android TV,UK,ENG,London,False,2025-12-12
user_8777,2025-11-09,2025-11-09,2026-01-30,kids,35-44,desktop,macOS,CA,BC,Vancouver,True,2026-01-30
user_8778,2025-07-15,2025-07-15,2025-08-14,ad_supported,18-24,tv,Roku,UK,ENG,London,False,2025-08-14
user_8779,2025-03-12,2025-03-12,2025-08-04,premium,25-34,mobile,Android,CA,BC,Vancouver,False,2025-08-04
user_8780,2025-05-06,2025-05-06,2025-06-29,premium,25-34,mobile,Android,UK,SCT,Edinburgh,False,2025-06-29
user_8781,2025-07-11,2025-07-11,2025-11-17,premium,45-54,desktop,Linux,CA,ON,Toronto,False,2025-11-17
user_8782,2025-06-20,2025-06-20,2025-10-21,ad_supported,25-34,desktop,Linux,CA,BC,Vancouver,False,2025-10-21
user_8783,2025-12-25,2025-12-25,2026-03-24,ad_supported,13-17,tv,Roku,UK,ENG,London,False,2026-03-24
user_8784,2025-05-02,2025-05-02,2025-08-15,premium,18-24,desktop,macOS,UK,ENG,London,False,2025-08-15
user_8785,2025-07-14,2025-07-14,2025-12-21,ad_supported,13-17,desktop,Linux,US,WA,Seattle,False,2025-12-21
user_8786,2025-09-26,2025-09-26,2026-03-21,premium,25-34,tv,Roku,US,NY,New York,False,2026-03-21
user_8787,2025-12-20,2025-12-20,2026-05-10,ad_supported,18-24,mobile,Android,US,NY,New York,False,2026-05-10
user_8788,2025-07-06,2025-07-06,2025-09-26,ad_supported,18-24,tablet,iOS,CA,ON,Toronto,False,2025-09-26
user_8789,2025-09-03,2025-09-03,2026-01-07,ad_supported,35-44,tv,tvOS,UK,SCT,Edinburgh,False,2026-01-07
user_8790,2025-01-28,2025-01-28,2025-05-03,ad_supported,25-34,desktop,Windows,CA,ON,Toronto,False,2025-05-03
user_8791,2025-12-11,2025-12-11,2026-01-11,ad_supported,45-54,mobile,iOS,UK,SCT,Edinburgh,False,2026-01-11
user_8792,2025-07-10,2025-07-10,2025-12-22,premium,13-17,tablet,iOS,US,NY,New York,False,2025-12-22
user_8793,2025-08-02,2025-08-02,2025-08-20,ad_supported,45-54,desktop,Linux,US,NY,New York,False,2025-08-20
user_8794,2025-03-14,2025-03-14,2025-04-09,ad_supported,25-34,desktop,Windows,UK,SCT,Edinburgh,False,2025-04-09
user_8795,2025-08-22,2025-08-22,2025-10-06,ad_supported,18-24,tablet,iOS,CA,BC,Vancouver,False,2025-10-06
user_8796,2025-03-11,2025-03-11,2025-04-12,premium,35-44,mobile,iOS,CA,BC,Vancouver,False,2025-04-12
user_8797,2025-07-03,2025-07-03,2025-07-26,ad_supported,55+,desktop,Linux,UK,SCT,Edinburgh,False,2025-07-26
user_8798,2025-02-12,2025-02-12,2025-08-09,ad_supported,45-54,mobile,iOS,CA,ON,Toronto,False,2025-08-09
user_8799,2025-03-20,2025-03-20,2025-03-29,ad_supported,13-17,tablet,iOS,US,NY,New York,False,2025-03-29
user_8800,2025-11-02,2025-11-02,2025-12-24,ad_supported,13-17,tv,Android TV,US,WA,Seattle,False,2025-12-24
